"Species","code","Impact_year","Type_of_cost_merged","Management_type","Genus","Cost_ID","Cost.USD","First_invacost","First_manage_invacost"
"Aedes aegypti/Aedes albopictus","VEN",2006,"Damage_costs",NA,"Aedes","2333",127897460.612803,1997,1977
"Aedes aegypti/Aedes albopictus","VEN",2000,"Damage_costs",NA,"Aedes","2262",234164.885941053,1997,1977
"Aedes aegypti/Aedes albopictus","VEN",2004,"Damage_costs",NA,"Aedes","2333",127897460.612803,1997,1977
"Aedes aegypti/Aedes albopictus","VEN",2001,"Damage_costs",NA,"Aedes","2333",127897460.612803,1997,1977
"Aedes albopictus","FRA",2006,"Damage_costs",NA,"Aedes","2258",66501896.1480606,2006,1977
"Aedes albopictus","GRC",2010,"Damage_costs",NA,"Aedes","SC1071",1365716.33638521,2010,1977
"Aedes albopictus","GRC",2011,"Damage_costs",NA,"Aedes","SC758",180360.724755293,2010,1977
"Aedes albopictus","GRC",2013,"Damage_costs",NA,"Aedes","SC689",107340.146645461,2010,1977
"Aedes albopictus","GRC",2012,"Damage_costs",NA,"Aedes","SC680",97422.7925319595,2010,1977
"Aedes albopictus","ITA",2007,"Damage_costs",NA,"Aedes","2375",16481660.4347903,2007,1977
"Aedes albopictus/Aedes japonicus","USA",1922,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1923,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1924,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1925,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1926,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1927,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1928,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1929,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1930,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1931,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1932,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1933,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1934,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1935,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1936,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1937,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1938,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1939,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1940,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1941,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1942,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1943,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1944,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1945,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1946,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1947,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1948,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1949,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1950,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1951,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1952,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1953,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1954,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1955,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1956,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1957,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1958,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1959,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1960,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1961,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1962,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1963,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1964,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1965,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1966,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1967,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1968,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1969,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1970,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1971,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1972,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1973,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1974,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1975,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1976,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1977,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1978,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1979,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1980,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1981,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1982,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1983,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1984,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1985,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1986,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1987,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1988,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1989,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1990,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1991,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1992,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1993,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1994,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1995,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1996,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1997,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1998,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",1999,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",2000,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",2001,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",2002,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",2003,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",2004,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",2005,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",2006,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",2007,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",2008,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",2009,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",2010,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",2011,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Aedes albopictus/Aedes japonicus","USA",2012,"Damage_costs",NA,"Aedes","1212",9489.97592085195,1922,1977
"Ambrosia artemisiifolia","ALB",2011,"Damage_costs",NA,"Ambrosia","SC731",151683.451428265,2011,1999
"Ambrosia artemisiifolia","ALB",2011,"Damage_costs",NA,"Ambrosia","SC1410",10617841.5999786,2011,1999
"Ambrosia artemisiifolia","AUT",2011,"Damage_costs",NA,"Ambrosia","SC1467",14258244.4342569,2011,1999
"Ambrosia artemisiifolia","AUT",2011,"Damage_costs",NA,"Ambrosia","SC1763",84942732.7998284,2011,1999
"Ambrosia artemisiifolia","AUT",2011,"Damage_costs",NA,"Ambrosia","SC1574",26999654.3542312,2011,1999
"Ambrosia artemisiifolia","BGR",2011,"Damage_costs",NA,"Ambrosia","SC1637",39134330.4684924,2011,1999
"Ambrosia artemisiifolia","BGR",2011,"Damage_costs",NA,"Ambrosia","SC1162",2275251.77142398,2011,1999
"Ambrosia artemisiifolia","BGR",2011,"Damage_costs",NA,"Ambrosia","SC1910",265446039.999464,2011,1999
"Ambrosia artemisiifolia","BIH",2011,"Damage_costs",NA,"Ambrosia","SC993",910100.70856959,2011,1999
"Ambrosia artemisiifolia","BIH",2011,"Damage_costs",NA,"Ambrosia","SC1799",110728919.542633,2011,1999
"Ambrosia artemisiifolia","BIH",2011,"Damage_costs",NA,"Ambrosia","SC1534",21083999.7485288,2011,1999
"Ambrosia artemisiifolia","BLR",2011,"Damage_costs",NA,"Ambrosia","SC829",303366.90285653,2011,1999
"Ambrosia artemisiifolia","BLR",2011,"Damage_costs",NA,"Ambrosia","SC1082",1516834.51428265,2011,1999
"Ambrosia artemisiifolia","CHE",2011,"Damage_costs",NA,"Ambrosia","SC1047",1213467.61142612,2011,1999
"Ambrosia artemisiifolia","CHE",2011,"Damage_costs",NA,"Ambrosia","SC1260",4550503.54284795,2011,1999
"Ambrosia artemisiifolia","CHE",2011,"Damage_costs",NA,"Ambrosia","SC1113",1668517.96571092,2011,1999
"Ambrosia artemisiifolia","CZE",2011,"Damage_costs",NA,"Ambrosia","SC1259",4550503.54284795,2011,1999
"Ambrosia artemisiifolia","CZE",2011,"Damage_costs",NA,"Ambrosia","SC2346",1668517.96571092,2011,1999
"Ambrosia artemisiifolia","DEU",2003,"Damage_costs",NA,"Ambrosia","NE4561",41362581.0538412,2003,1999
"Ambrosia artemisiifolia","DEU",2011,"Damage_costs",NA,"Ambrosia","SC1505",17746963.817107,2003,1999
"Ambrosia artemisiifolia","DEU",2011,"Damage_costs",NA,"Ambrosia","SC1613",33066992.4113618,2003,1999
"Ambrosia artemisiifolia","DEU",2011,"Damage_costs",NA,"Ambrosia","SC1689",51572373.4856101,2003,1999
"Ambrosia artemisiifolia","DNK",2011,"Damage_costs",NA,"Ambrosia","SC732",151683.451428265,2011,1999
"Ambrosia artemisiifolia","ESP",2011,"Damage_costs",NA,"Ambrosia","SC927",606733.80571306,2011,1999
"Ambrosia artemisiifolia","ESP",2011,"Damage_costs",NA,"Ambrosia","SC736",151683.451428265,2011,1999
"Ambrosia artemisiifolia","ESP",2011,"Damage_costs",NA,"Ambrosia","SC1460",13651510.6285439,2011,1999
"Ambrosia artemisiifolia","FIN",2011,"Damage_costs",NA,"Ambrosia","SC830",303366.90285653,2011,1999
"Ambrosia artemisiifolia","FIN",2011,"Damage_costs",NA,"Ambrosia","SC733",151683.451428265,2011,1999
"Ambrosia artemisiifolia","FRA",2011,"Damage_costs",NA,"Ambrosia","SC1906",257861867.428051,2010,1999
"Ambrosia artemisiifolia","FRA",2011,"Damage_costs",NA,"Ambrosia","SC1622",36252344.8913553,2010,1999
"Ambrosia artemisiifolia","FRA",2010,"Damage_costs",NA,"Ambrosia","NE3312",89415525.024975,2010,1999
"Ambrosia artemisiifolia","FRA",2017,"Damage_costs",NA,"Ambrosia","NE3443",45865055.764706,2010,1999
"Ambrosia artemisiifolia","FRA",2011,"Damage_costs",NA,"Ambrosia","SC1758",82364114.1255479,2010,1999
"Ambrosia artemisiifolia","GRC",2011,"Damage_costs",NA,"Ambrosia","SC831",303366.90285653,2011,1999
"Ambrosia artemisiifolia","GRC",2011,"Damage_costs",NA,"Ambrosia","SC994",910100.70856959,2011,1999
"Ambrosia artemisiifolia","GRC",2011,"Damage_costs",NA,"Ambrosia","SC1568",25786186.7428051,2011,1999
"Ambrosia artemisiifolia","HRV",2011,"Damage_costs",NA,"Ambrosia","SC1670",46263452.6856208,2011,1999
"Ambrosia artemisiifolia","HRV",2011,"Damage_costs",NA,"Ambrosia","SC1308",5763971.15427407,2011,1999
"Ambrosia artemisiifolia","HRV",2011,"Damage_costs",NA,"Ambrosia","SC1821",133481437.256873,2011,1999
"Ambrosia artemisiifolia","HUN",2011,"Damage_costs",NA,"Ambrosia","SC2004",661339848.227236,2011,1999
"Ambrosia artemisiifolia","HUN",2011,"Damage_costs",NA,"Ambrosia","SC1830",141368976.731143,2011,1999
"Ambrosia artemisiifolia","HUN",2011,"Damage_costs",NA,"Ambrosia","SC1805",114976056.182625,2011,1999
"Ambrosia artemisiifolia","ITA",2011,"Damage_costs",NA,"Ambrosia","SC1459",13499827.1771156,2011,1999
"Ambrosia artemisiifolia","ITA",2011,"Damage_costs",NA,"Ambrosia","SC1919",288198557.713704,2011,1999
"Ambrosia artemisiifolia","ITA",2012,"Damage_costs",NA,"Ambrosia","1886",2743494.97196885,2011,1999
"Ambrosia artemisiifolia","ITA",2011,"Damage_costs",NA,"Ambrosia","SC1634",38072546.3084945,2011,1999
"Ambrosia artemisiifolia","MDA",2011,"Damage_costs",NA,"Ambrosia","SC1717",65830617.919867,2011,1999
"Ambrosia artemisiifolia","MDA",2011,"Damage_costs",NA,"Ambrosia","SC957",758417.257141325,2011,1999
"Ambrosia artemisiifolia","MDA",2011,"Damage_costs",NA,"Ambrosia","SC1851",166851796.571092,2011,1999
"Ambrosia artemisiifolia","MKD",2011,"Damage_costs",NA,"Ambrosia","SC734",151683.451428265,2011,1999
"Ambrosia artemisiifolia","MKD",2011,"Damage_costs",NA,"Ambrosia","SC1248",4095453.18856316,2011,1999
"Ambrosia artemisiifolia","MNE",2011,"Damage_costs",NA,"Ambrosia","SC1083",1516834.51428265,2011,1999
"Ambrosia artemisiifolia","MNE",2011,"Damage_costs",NA,"Ambrosia","SC886",455050.354284795,2011,1999
"Ambrosia artemisiifolia","NOR",2011,"Damage_costs",NA,"Ambrosia","SC735",151683.451428265,2011,1999
"Ambrosia artemisiifolia","POL",2011,"Damage_costs",NA,"Ambrosia","SC1496",16685179.6571092,2011,1999
"Ambrosia artemisiifolia","POL",2011,"Damage_costs",NA,"Ambrosia","SC995",910100.70856959,2011,1999
"Ambrosia artemisiifolia","POL",2011,"Damage_costs",NA,"Ambrosia","SC1347",7129122.21712846,2011,1999
"Ambrosia artemisiifolia","PRT",2011,"Damage_costs",NA,"Ambrosia","SC1084",1516834.51428265,2011,1999
"Ambrosia artemisiifolia","ROU",2011,"Damage_costs",NA,"Ambrosia","SC2022",996560275.883701,2011,1999
"Ambrosia artemisiifolia","ROU",2011,"Damage_costs",NA,"Ambrosia","SC1846",157902472.936824,2011,1999
"Ambrosia artemisiifolia","ROU",2011,"Damage_costs",NA,"Ambrosia","SC1413",10921208.5028351,2011,1999
"Ambrosia artemisiifolia","RUS",2011,"Damage_costs",NA,"Ambrosia","SC1924",307917406.399378,2011,1999
"Ambrosia artemisiifolia","RUS",2011,"Damage_costs",NA,"Ambrosia","SC1293",5308920.79998928,2011,1999
"Ambrosia artemisiifolia","RUS",2011,"Damage_costs",NA,"Ambrosia","SC1766",86611250.7655393,2011,1999
"Ambrosia artemisiifolia","SRB",2011,"Damage_costs",NA,"Ambrosia","SC1067",1365151.06285439,2011,1999
"Ambrosia artemisiifolia","SRB",2011,"Damage_costs",NA,"Ambrosia","SC1435",12438043.0171177,2011,1999
"Ambrosia artemisiifolia","SRB",2011,"Damage_costs",NA,"Ambrosia","SC1979",514206900.341818,2011,1999
"Ambrosia artemisiifolia","SRB",2011,"Damage_costs",NA,"Ambrosia","SC1694",54606042.5141754,2011,1999
"Ambrosia artemisiifolia","SVK",2011,"Damage_costs",NA,"Ambrosia","SC1591",29881639.9313682,2011,1999
"Ambrosia artemisiifolia","SVK",2011,"Damage_costs",NA,"Ambrosia","SC1301",5460604.25141754,2011,1999
"Ambrosia artemisiifolia","SVK",2011,"Damage_costs",NA,"Ambrosia","SC1806",115279423.085481,2011,1999
"Ambrosia artemisiifolia","SVN",2011,"Damage_costs",NA,"Ambrosia","SC1511",18202014.1713918,2011,1999
"Ambrosia artemisiifolia","SVN",2011,"Damage_costs",NA,"Ambrosia","SC1352",7280805.66855672,2011,1999
"Ambrosia artemisiifolia","SVN",2011,"Damage_costs",NA,"Ambrosia","SC1125",1820201.41713918,2011,1999
"Ambrosia artemisiifolia","SWE",2006,"Damage_costs",NA,"Ambrosia","SC2291",3048764.26421381,2006,1999
"Ambrosia artemisiifolia","SWE",2011,"Damage_costs",NA,"Ambrosia","SC1020",1061784.15999786,2006,1999
"Ambrosia artemisiifolia","SWE",2011,"Damage_costs",NA,"Ambrosia","SC928",606733.80571306,2006,1999
"Ambrosia artemisiifolia","TUR",2011,"Damage_costs",NA,"Ambrosia","SC737",151683.451428265,2011,1999
"Ambrosia artemisiifolia","TUR",2011,"Damage_costs",NA,"Ambrosia","SC996",910100.70856959,2011,1999
"Ambrosia artemisiifolia","TUR",2011,"Damage_costs",NA,"Ambrosia","SC1782",97077408.9140896,2011,1999
"Ambrosia artemisiifolia","UKR",2011,"Damage_costs",NA,"Ambrosia","SC1307",5763971.15427407,2008,1999
"Ambrosia artemisiifolia","UKR",2011,"Damage_costs",NA,"Ambrosia","SC1905",256193349.46234,2008,1999
"Ambrosia artemisiifolia","UKR",2011,"Damage_costs",NA,"Ambrosia","SC2031",1248354805.25462,2008,1999
"Ambrosia polystachya","FRA",2008,"Damage_costs",NA,"Ambrosia","NE3323",1129076.09535938,2008,1999
"Ambrosia polystachya","FRA",2008,"Damage_costs",NA,"Ambrosia","NE3324",854273.814974212,2008,1999
"Ambrosia polystachya","FRA",2008,"Damage_costs",NA,"Ambrosia","NE3325",1534136.35787745,2008,1999
"Ambrosia polystachya","FRA",2008,"Damage_costs",NA,"Ambrosia","NE3326",3105019.96066297,2008,1999
"Ambrosia polystachya","FRA",2008,"Damage_costs",NA,"Ambrosia","NE3327",1468664.10675422,2008,1999
"Ambrosia polystachya","FRA",2008,"Damage_costs",NA,"Ambrosia","NE3328",4633418.0150546,2008,1999
"Ambrosia polystachya","FRA",2008,"Damage_costs",NA,"Ambrosia","NE3329",570345.840396525,2008,1999
"Ambrosia polystachya","FRA",2008,"Damage_costs",NA,"Ambrosia","NE3330",1034559.02011442,2008,1999
"Ambrosia polystachya","FRA",2009,"Damage_costs",NA,"Ambrosia","NE3338",1362871.91575156,2008,1999
"Ambrosia polystachya","FRA",2009,"Damage_costs",NA,"Ambrosia","NE3339",1107691.79478297,2008,1999
"Ambrosia polystachya","FRA",2009,"Damage_costs",NA,"Ambrosia","NE3340",2063477.41827085,2008,1999
"Ambrosia polystachya","FRA",2009,"Damage_costs",NA,"Ambrosia","NE3341",4079122.6075555,2008,1999
"Ambrosia polystachya","FRA",2009,"Damage_costs",NA,"Ambrosia","NE3342",1953231.42122721,2008,1999
"Ambrosia polystachya","FRA",2009,"Damage_costs",NA,"Ambrosia","NE3343",6149750.55760916,2008,1999
"Ambrosia polystachya","FRA",2009,"Damage_costs",NA,"Ambrosia","NE3344",812580.567310724,2008,1999
"Ambrosia polystachya","FRA",2009,"Damage_costs",NA,"Ambrosia","NE3345",1313232.53208703,2008,1999
"Ambrosia polystachya","FRA",2010,"Damage_costs",NA,"Ambrosia","NE3346",407539.570217582,2008,1999
"Ambrosia polystachya","FRA",2010,"Damage_costs",NA,"Ambrosia","NE3347",313970.694055197,2008,1999
"Ambrosia polystachya","FRA",2010,"Damage_costs",NA,"Ambrosia","NE3348",609170.08889015,2008,1999
"Ambrosia polystachya","FRA",2010,"Damage_costs",NA,"Ambrosia","NE3349",1111086.25551284,2008,1999
"Ambrosia polystachya","FRA",2010,"Damage_costs",NA,"Ambrosia","NE3350",568742.349508858,2008,1999
"Ambrosia polystachya","FRA",2010,"Damage_costs",NA,"Ambrosia","NE3351",1805058.02833668,2008,1999
"Ambrosia polystachya","FRA",2010,"Damage_costs",NA,"Ambrosia","NE3352",223638.659898715,2008,1999
"Ambrosia polystachya","FRA",2010,"Damage_costs",NA,"Ambrosia","NE3353",397074.973272159,2008,1999
"Ambrosia polystachya","FRA",2010,"Damage_costs",NA,"Ambrosia","NE3362",21337.5247884599,2008,1999
"Ambrosia polystachya","FRA",2010,"Damage_costs",NA,"Ambrosia","NE3363",10874.4181017874,2008,1999
"Ambrosia polystachya","FRA",2010,"Damage_costs",NA,"Ambrosia","NE3364",20602.8272245047,2008,1999
"Ambrosia polystachya","FRA",2010,"Damage_costs",NA,"Ambrosia","NE3365",57553.7929410756,2008,1999
"Ambrosia polystachya","FRA",2010,"Damage_costs",NA,"Ambrosia","NE3366",25855.9893197219,2008,1999
"Ambrosia polystachya","FRA",2010,"Damage_costs",NA,"Ambrosia","NE3367",84609.4405548826,2008,1999
"Ambrosia polystachya","FRA",2010,"Damage_costs",NA,"Ambrosia","NE3368",10391.5742666525,2008,1999
"Ambrosia polystachya","FRA",2010,"Damage_costs",NA,"Ambrosia","NE3369",25818.7328509615,2008,1999
"Ambrosia polystachya","FRA",2010,"Damage_costs",NA,"Ambrosia","NE3378",28782.8575055395,2008,1999
"Ambrosia polystachya","FRA",2010,"Damage_costs",NA,"Ambrosia","NE3379",20958.9990658541,2008,1999
"Ambrosia polystachya","FRA",2010,"Damage_costs",NA,"Ambrosia","NE3380",37195.3681516392,2008,1999
"Ambrosia polystachya","FRA",2010,"Damage_costs",NA,"Ambrosia","NE3381",110899.095170976,2008,1999
"Ambrosia polystachya","FRA",2010,"Damage_costs",NA,"Ambrosia","NE3382",72915.3801403663,2008,1999
"Ambrosia polystachya","FRA",2010,"Damage_costs",NA,"Ambrosia","NE3383",140324.254197945,2008,1999
"Ambrosia polystachya","FRA",2010,"Damage_costs",NA,"Ambrosia","NE3384",15433.1196193107,2008,1999
"Ambrosia polystachya","FRA",2010,"Damage_costs",NA,"Ambrosia","NE3385",37658.8386230187,2008,1999
"Ambrosia polystachya","FRA",2010,"Damage_costs",NA,"Ambrosia","NE3394",214987.707852549,2008,1999
"Ambrosia polystachya","FRA",2010,"Damage_costs",NA,"Ambrosia","NE3395",161409.925257584,2008,1999
"Ambrosia polystachya","FRA",2010,"Damage_costs",NA,"Ambrosia","NE3396",334665.917322227,2008,1999
"Ambrosia polystachya","FRA",2010,"Damage_costs",NA,"Ambrosia","NE3397",733491.944626125,2008,1999
"Ambrosia polystachya","FRA",2010,"Damage_costs",NA,"Ambrosia","NE3398",309504.388580199,2008,1999
"Ambrosia polystachya","FRA",2010,"Damage_costs",NA,"Ambrosia","NE3399",1121817.60877459,2008,1999
"Ambrosia polystachya","FRA",2010,"Damage_costs",NA,"Ambrosia","NE3400",133720.91767485,2008,1999
"Ambrosia polystachya","FRA",2010,"Damage_costs",NA,"Ambrosia","NE3401",211493.051082823,2008,1999
"Ambrosia polystachya","FRA",2010,"Damage_costs",NA,"Ambrosia","NE3410",237530.851970096,2008,1999
"Ambrosia polystachya","FRA",2010,"Damage_costs",NA,"Ambrosia","NE3411",473575.915966026,2008,1999
"Ambrosia polystachya","FRA",2010,"Damage_costs",NA,"Ambrosia","NE3412",563411.693958619,2008,1999
"Ambrosia polystachya","FRA",2010,"Damage_costs",NA,"Ambrosia","NE3413",1208315.20716625,2008,1999
"Ambrosia polystachya","FRA",2010,"Damage_costs",NA,"Ambrosia","NE3414",686344.628539206,2008,1999
"Ambrosia polystachya","FRA",2010,"Damage_costs",NA,"Ambrosia","NE3415",1512679.69331626,2008,1999
